form,tags
atemporales,"['feminine', 'masculine', 'plural']"
atemática,['feminine']
atemáticas,"['feminine', 'plural']"
atemático,
atemáticos,"['masculine', 'plural']"
aten.,['alternative']
atencional,
atencionales,"['feminine', 'masculine', 'plural']"
atendible,
atendibles,"['feminine', 'masculine', 'plural']"
ateneísta,
ateneístas,"['feminine', 'masculine', 'plural']"
atenida,['feminine']
atenidas,"['feminine', 'plural']"
atenido,
atenidos,"['masculine', 'plural']"
ateniense,
atenienses,"['feminine', 'masculine', 'plural']"
atenquense,
atenquenses,"['feminine', 'masculine', 'plural']"
atenta,['feminine']
atentada,['feminine']
atentadas,"['feminine', 'plural']"
atentado,
atentados,"['masculine', 'plural']"
atentas,"['feminine', 'plural']"
atentatoria,['feminine']
atentatorias,"['feminine', 'plural']"
atentatorio,
atentatorios,"['masculine', 'plural']"
atento,
atentos,"['masculine', 'plural']"
atentísima,['feminine']
atentísimas,"['feminine', 'plural']"
atentísimo,
atentísimos,"['masculine', 'plural']"
atenuante,
atenuantes,"['feminine', 'masculine', 'plural']"
ateo,
ateológica,['feminine']
ateológicas,"['feminine', 'plural']"
ateológico,
ateológicos,"['masculine', 'plural']"
ateos,"['masculine', 'plural']"
aterciopelada,['feminine']
aterciopeladas,"['feminine', 'plural']"
aterciopelado,
aterciopelados,"['masculine', 'plural']"
aterida,['feminine']
ateridas,"['feminine', 'plural']"
aterido,
ateridos,"['masculine', 'plural']"
aterosclerótica,['feminine']
ateroscleróticas,"['feminine', 'plural']"
aterosclerótico,
ateroscleróticos,"['masculine', 'plural']"
aterrador,
aterradora,['feminine']
aterradoras,"['feminine', 'plural']"
aterradores,"['masculine', 'plural']"
aterrorizante,
aterrorizantes,"['feminine', 'masculine', 'plural']"
atestada,['feminine']
atestadas,"['feminine', 'plural']"
atestado,
atestados,"['masculine', 'plural']"
atezada,['feminine']
atezadas,"['feminine', 'plural']"
atezado,
atezados,"['masculine', 'plural']"
ateísta,
ateístas,"['feminine', 'masculine', 'plural']"
athlética,['feminine']
athléticas,"['feminine', 'plural']"
athlético,
athléticos,"['masculine', 'plural']"
athonita,
athonitas,"['feminine', 'masculine', 'plural']"
atiborrada,['feminine']
atiborradas,"['feminine', 'plural']"
atiborrado,
atiborrados,"['masculine', 'plural']"
atigrada,['feminine']
atigradas,"['feminine', 'plural']"
atigrado,
atigrados,"['masculine', 'plural']"
atildada,['feminine']
atildadas,"['feminine', 'plural']"
atildado,
atildados,"['masculine', 'plural']"
atinada,['feminine']
atinadas,"['feminine', 'plural']"
atinado,
atinados,"['masculine', 'plural']"
atinente,
atinentes,"['feminine', 'masculine', 'plural']"
atingente,
atingentes,"['feminine', 'masculine', 'plural']"
atiplada,['feminine']
atipladas,"['feminine', 'plural']"
atiplado,
atiplados,"['masculine', 'plural']"
atlante,
atlantes,"['feminine', 'masculine', 'plural']"
atlantesa,['feminine']
atlantesas,"['feminine', 'plural']"
atlanteses,"['masculine', 'plural']"
atlanticense,['alternative']
atlanticenses,"['feminine', 'masculine', 'plural']"
atlantidense,
atlantidenses,"['feminine', 'masculine', 'plural']"
atlantideña,['feminine']
atlantideñas,"['feminine', 'plural']"
atlantideño,
atlantideños,"['masculine', 'plural']"
atlantiquense,['alternative']
atlantiquenses,"['feminine', 'masculine', 'plural']"
atlantista,
atlantistas,"['feminine', 'masculine', 'plural']"
atlantés,
atlista,
atlistas,"['feminine', 'masculine', 'plural']"
atlántica,['feminine']
atlánticas,"['feminine', 'plural']"
atlántico,
atlánticos,"['masculine', 'plural']"
atlética,['feminine']
atléticas,"['feminine', 'plural']"
atlético,
atléticos,"['masculine', 'plural']"
atmosférica,['feminine']
atmosféricas,"['feminine', 'plural']"
atmosférico,
atmosféricos,"['masculine', 'plural']"
atolera,['feminine']
atoleras,"['feminine', 'plural']"
atolero,
atoleros,"['masculine', 'plural']"
atolondrada,['feminine']
atolondradas,"['feminine', 'plural']"
atolondrado,
atolondrados,"['masculine', 'plural']"
atomista,
atomistas,"['feminine', 'masculine', 'plural']"
atomística,['feminine']
atomísticas,"['feminine', 'plural']"
atomístico,
atomísticos,"['masculine', 'plural']"
atonal,
atonales,"['feminine', 'masculine', 'plural']"
atonista,
atonistas,"['feminine', 'masculine', 'plural']"
atontada,['feminine']
atontadas,"['feminine', 'plural']"
atontado,
atontados,"['masculine', 'plural']"
atormentador,
atormentadora,['feminine']
atormentadoras,"['feminine', 'plural']"
atormentadores,"['masculine', 'plural']"
atorrante,
atorrantes,"['feminine', 'masculine', 'plural']"
atosigante,
atosigantes,"['feminine', 'masculine', 'plural']"
atrabiliaria,['feminine']
atrabiliarias,"['feminine', 'plural']"
atrabiliario,
atrabiliarios,"['masculine', 'plural']"
atrabiliosa,['feminine']
atrabiliosas,"['feminine', 'plural']"
atrabilioso,
atrabiliosos,"['masculine', 'plural']"
atractiva,['feminine']
atractivas,"['feminine', 'plural']"
atractivo,
atractivos,"['masculine', 'plural']"
atractor,
atractora,['feminine']
atractoras,"['feminine', 'plural']"
atractores,"['masculine', 'plural']"
atrapada,['feminine']
atrapadas,"['feminine', 'plural']"
atrapado,
atrapados,"['masculine', 'plural']"
atrapante,
atrapantes,"['feminine', 'masculine', 'plural']"
atrasada,['feminine']
atrasadas,"['feminine', 'plural']"
atrasado,
atrasados,"['masculine', 'plural']"
atrasadísima,['feminine']
atrasadísimas,"['feminine', 'plural']"
atrasadísimo,
atrasadísimos,"['masculine', 'plural']"
atravesada,['feminine']
atravesadas,"['feminine', 'plural']"
atravesado,
atravesados,"['masculine', 'plural']"
atrayente,
atrayentes,"['feminine', 'masculine', 'plural']"
atrevida,['feminine']
atrevidas,"['feminine', 'plural']"
atrevido,
atrevidos,"['masculine', 'plural']"
atrevidísima,['feminine']
atrevidísimas,"['feminine', 'plural']"
atrevidísimo,
atrevidísimos,"['masculine', 'plural']"
atrial,
atriales,"['feminine', 'masculine', 'plural']"
atribuible,
atribuibles,"['feminine', 'masculine', 'plural']"
atributiva,['feminine']
atributivas,"['feminine', 'plural']"
atributivo,
atributivos,"['masculine', 'plural']"
atrincherada,['feminine']
atrincheradas,"['feminine', 'plural']"
atrincherado,
atrincherados,"['masculine', 'plural']"
atroces,"['feminine', 'masculine', 'plural']"
atrocísima,['feminine']
atrocísimas,"['feminine', 'plural']"
atrocísimo,
atrocísimos,"['masculine', 'plural']"
atronador,
atronadora,['feminine']
atronadoras,"['feminine', 'plural']"
atronadores,"['masculine', 'plural']"
atropellada,['feminine']
atropelladas,"['feminine', 'plural']"
atropellado,
atropellados,"['masculine', 'plural']"
atroz,
atrésica,['feminine']
atrésicas,"['feminine', 'plural']"
atrésico,
atrésicos,"['masculine', 'plural']"
atrófica,['feminine']
atróficas,"['feminine', 'plural']"
atrófico,
atróficos,"['masculine', 'plural']"
atunera,['feminine']
atuneras,"['feminine', 'plural']"
atunero,
atuneros,"['masculine', 'plural']"
aturdida,['feminine']
aturdidas,"['feminine', 'plural']"
aturdido,
aturdidor,
aturdidora,['feminine']
aturdidoras,"['feminine', 'plural']"
aturdidores,"['masculine', 'plural']"
aturdidos,"['masculine', 'plural']"
aturquesada,['feminine']
aturquesadas,"['feminine', 'plural']"
aturquesado,
aturquesados,"['masculine', 'plural']"
atyreña,['feminine']
atyreñas,"['feminine', 'plural']"
atyreño,
atyreños,"['masculine', 'plural']"
atávica,['feminine']
atávicas,"['feminine', 'plural']"
atávico,
atávicos,"['masculine', 'plural']"
atáxica,['feminine']
atáxicas,"['feminine', 'plural']"
atáxico,
atáxicos,"['masculine', 'plural']"
atípica,['feminine']
atípicas,"['feminine', 'plural']"
atípico,
atípicos,"['masculine', 'plural']"
atómica,['feminine']
atómicas,"['feminine', 'plural']"
atómico,
atómicos,"['masculine', 'plural']"
atónita,['feminine']
atónitas,"['feminine', 'plural']"
atónito,
atónitos,"['masculine', 'plural']"
atópica,['feminine']
atópicas,"['feminine', 'plural']"
atópico,
atópicos,"['masculine', 'plural']"
audaces,"['feminine', 'masculine', 'plural']"
audaz,
audible,
audibles,"['feminine', 'masculine', 'plural']"
audiodramática,['feminine']
audiodramáticas,"['feminine', 'plural']"
audiodramático,
audiodramáticos,"['masculine', 'plural']"
audiomotor,
audiomotora,['feminine']
audiomotoras,"['feminine', 'plural']"
audiomotores,"['masculine', 'plural']"
audiomotrices,"['feminine', 'plural']"
audiomotriz,['feminine']
audiovisual,
audiovisuales,"['feminine', 'masculine', 'plural']"
auditable,
auditables,"['feminine', 'masculine', 'plural']"
auditiva,['feminine']
auditivas,"['feminine', 'plural']"
auditivo,
auditivos,"['masculine', 'plural']"
augural,
augurales,"['feminine', 'masculine', 'plural']"
augusta,['feminine']
augustal,
augustales,"['feminine', 'masculine', 'plural']"
augustana,['feminine']
augustanas,"['feminine', 'plural']"
augustano,
augustanos,"['masculine', 'plural']"
augustas,"['feminine', 'plural']"
augusteña,['feminine']
augusteñas,"['feminine', 'plural']"
augusteño,
augusteños,"['masculine', 'plural']"
augusto,
augustos,"['masculine', 'plural']"
aumentada,['feminine']
aumentadas,"['feminine', 'plural']"
aumentado,
aumentados,"['masculine', 'plural']"
aumentativa,['feminine']
aumentativas,"['feminine', 'plural']"
aumentativo,
aumentativos,"['masculine', 'plural']"
aurgitana,['feminine']
aurgitanas,"['feminine', 'plural']"
aurgitano,
aurgitanos,"['masculine', 'plural']"
auriazul,
auriazules,"['feminine', 'masculine', 'plural']"
auriculada,['feminine']
auriculadas,"['feminine', 'plural']"
auriculado,
auriculados,"['masculine', 'plural']"
auricular,
auriculares,"['feminine', 'masculine', 'plural']"
auriculoventricular,
auriculoventriculares,"['feminine', 'masculine', 'plural']"
auriense,
aurienses,"['feminine', 'masculine', 'plural']"
aurinegra,['feminine']
aurinegras,"['feminine', 'plural']"
aurinegro,
aurinegros,"['masculine', 'plural']"
aurirroja,['feminine']
aurirrojas,"['feminine', 'plural']"
aurirrojo,
aurirrojos,"['masculine', 'plural']"
auriverde,
auriverdes,"['feminine', 'masculine', 'plural']"
auroral,
aurorales,"['feminine', 'masculine', 'plural']"
aurífera,['feminine']
auríferas,"['feminine', 'plural']"
aurífero,
auríferos,"['masculine', 'plural']"
ausente,
ausentes,"['feminine', 'masculine', 'plural']"
auspiciador,
auspiciadora,['feminine']
auspiciadoras,"['feminine', 'plural']"
auspiciadores,"['masculine', 'plural']"
auspiciante,
auspiciantes,"['feminine', 'masculine', 'plural']"
auspiciosa,['feminine']
auspiciosas,"['feminine', 'plural']"
auspicioso,
auspiciosos,"['masculine', 'plural']"
austenítica,['feminine']
austeníticas,"['feminine', 'plural']"
austenítico,
austeníticos,"['masculine', 'plural']"
austera,['feminine']
austeras,"['feminine', 'plural']"
austeriana,['feminine']
austerianas,"['feminine', 'plural']"
austeriano,
austerianos,"['masculine', 'plural']"
austero,
austeros,"['masculine', 'plural']"
austerísima,['feminine']
austerísimas,"['feminine', 'plural']"
austerísimo,
austerísimos,"['masculine', 'plural']"
austinesa,['feminine']
austinesas,"['feminine', 'plural']"
austineses,"['masculine', 'plural']"
austinés,
austracista,
austracistas,"['feminine', 'masculine', 'plural']"
austral,
australes,"['feminine', 'masculine', 'plural']"
australiana,['feminine']
australianas,"['feminine', 'plural']"
australiano,
australianos,"['masculine', 'plural']"
australopitecina,['feminine']
australopitecinas,"['feminine', 'plural']"
australopitecino,
australopitecinos,"['masculine', 'plural']"
austrasiana,['feminine']
austrasianas,"['feminine', 'plural']"
austrasiano,
austrasianos,"['masculine', 'plural']"
austriaca,['feminine']
austriacas,"['feminine', 'plural']"
austriaco,
austriacos,"['masculine', 'plural']"
austro-alemán,['alternative']
austroalemana,['feminine']
austroalemanas,"['feminine', 'plural']"
austroalemanes,"['masculine', 'plural']"
austroalemán,
austroasiática,['feminine']
austroasiáticas,"['feminine', 'plural']"
austroasiático,
austroasiáticos,"['masculine', 'plural']"
austrogermana,['feminine']
austrogermanas,"['feminine', 'plural']"
austrogermano,
austrogermanos,"['masculine', 'plural']"
austrohúngara,['feminine']
austrohúngaras,"['feminine', 'plural']"
austrohúngaro,
austrohúngaros,"['masculine', 'plural']"
austronesia,['feminine']
austronesias,"['feminine', 'plural']"
austronesio,
austronesios,"['masculine', 'plural']"
austríaca,['feminine']
austríacas,"['feminine', 'plural']"
austríaco,['alternative']
austríacos,"['masculine', 'plural']"
autista,
autistas,"['feminine', 'masculine', 'plural']"
autoadhesiva,['feminine']
autoadhesivas,"['feminine', 'plural']"
autoadhesivo,
autoadhesivos,"['masculine', 'plural']"
autoadjunta,['feminine']
autoadjuntas,"['feminine', 'plural']"
autoadjunto,
autoadjuntos,"['masculine', 'plural']"
autoajustable,
autoajustables,"['feminine', 'masculine', 'plural']"
autoamplificada,['feminine']
autoamplificadas,"['feminine', 'plural']"
autoamplificado,
autoamplificados,"['masculine', 'plural']"
autoantónima,['feminine']
autoantónimas,"['feminine', 'plural']"
autoantónimo,
autoantónimos,"['masculine', 'plural']"
autobiográfica,['feminine']
autobiográficas,"['feminine', 'plural']"
autobiográfico,
autobiográficos,"['masculine', 'plural']"
autoblocante,
autoblocantes,"['feminine', 'masculine', 'plural']"
autobronceador,
autobronceadora,['feminine']
autobronceadoras,"['feminine', 'plural']"
autobronceadores,"['masculine', 'plural']"
autobusera,['feminine']
autobuseras,"['feminine', 'plural']"
autobusero,
autobuseros,"['masculine', 'plural']"
autocargable,
autocargables,"['feminine', 'masculine', 'plural']"
autocatalítica,['feminine']
autocatalíticas,"['feminine', 'plural']"
autocatalítico,
autocatalíticos,"['masculine', 'plural']"
autocompatible,
autocompatibles,"['feminine', 'masculine', 'plural']"
autocomplaciente,
autocomplacientes,"['feminine', 'masculine', 'plural']"
autocomplementaria,['feminine']
autocomplementarias,"['feminine', 'plural']"
autocomplementario,
autocomplementarios,"['masculine', 'plural']"
autoconclusiva,['feminine']
autoconclusivas,"['feminine', 'plural']"
autoconclusivo,
autoconclusivos,"['masculine', 'plural']"
autoconsciente,
autoconscientes,"['feminine', 'masculine', 'plural']"
autoconsistente,
autoconsistentes,"['feminine', 'masculine', 'plural']"
autocontenida,['feminine']
autocontenidas,"['feminine', 'plural']"
autocontenido,
autocontenidos,"['masculine', 'plural']"
autocopiable,
autocopiables,"['feminine', 'masculine', 'plural']"
autocoronada,['feminine']
autocoronadas,"['feminine', 'plural']"
autocoronado,
autocoronados,"['masculine', 'plural']"
autocrina,['feminine']
autocrinas,"['feminine', 'plural']"
autocrino,
autocrinos,"['masculine', 'plural']"
autocrática,['feminine']
autocráticas,"['feminine', 'plural']"
autocrático,
autocráticos,"['masculine', 'plural']"
autocrítica,['feminine']
autocríticas,"['feminine', 'plural']"
autocrítico,
autocríticos,"['masculine', 'plural']"
autocumplida,['feminine']
autocumplidas,"['feminine', 'plural']"
autocumplido,
autocumplidos,"['masculine', 'plural']"
autocéfala,['feminine']
autocéfalas,"['feminine', 'plural']"
autocéfalo,
autocéfalos,"['masculine', 'plural']"
autodefensiva,['feminine']
autodefensivas,"['feminine', 'plural']"
autodefensivo,
autodefensivos,"['masculine', 'plural']"
autodegradante,
autodegradantes,"['feminine', 'masculine', 'plural']"
autodenominada,['feminine']
autodenominadas,"['feminine', 'plural']"
autodenominado,
autodenominados,"['masculine', 'plural']"
autodespectiva,['feminine']
autodespectivas,"['feminine', 'plural']"
autodespectivo,
autodespectivos,"['masculine', 'plural']"
autodestructible,
autodestructibles,"['feminine', 'masculine', 'plural']"
autodestructiva,['feminine']
autodestructivas,"['feminine', 'plural']"
autodestructivo,
autodestructivos,"['masculine', 'plural']"
autodiagnóstica,['feminine']
autodiagnósticas,"['feminine', 'plural']"
autodiagnóstico,
autodiagnósticos,"['masculine', 'plural']"
autodidacta,['feminine']
autodidactas,"['feminine', 'plural']"
autodidactas,"['feminine', 'masculine', 'plural']"
autodidacto,
autodidactos,"['masculine', 'plural']"
autodidáctica,['feminine']
autodidácticas,"['feminine', 'plural']"
autodidáctico,
autodidácticos,"['masculine', 'plural']"
autodireccional,
autodireccionales,"['feminine', 'masculine', 'plural']"
autodual,
autoduales,"['feminine', 'masculine', 'plural']"
autoelegida,['feminine']
autoelegidas,"['feminine', 'plural']"
autoelegido,
autoelegidos,"['masculine', 'plural']"
autoerótica,['feminine']
autoeróticas,"['feminine', 'plural']"
autoerótico,
autoeróticos,"['masculine', 'plural']"
autoexculpatoria,['feminine']
autoexculpatorias,"['feminine', 'plural']"
autoexculpatorio,
autoexculpatorios,"['masculine', 'plural']"
autoflagelante,
autoflagelantes,"['feminine', 'masculine', 'plural']"
autofágica,['feminine']
autofágicas,"['feminine', 'plural']"
autofágico,
autofágicos,"['masculine', 'plural']"
autofértil,
autofértiles,"['feminine', 'masculine', 'plural']"
autogenerada,['feminine']
