form,tags
psychosociales,"['feminine', 'plural']"
psychosociaux,"['masculine', 'plural']"
psychosomatique,
psychosomatiques,['plural']
psychotechnique,
psychotechniques,['plural']
psychotique,
psychotiques,['plural']
psychotrope,
psychotropes,['plural']
psychrophile,
psychrophiles,['plural']
psychédélique,
psychédéliques,['plural']
ptolémaïque,
ptolémaïques,['plural']
ptérinique,
ptériniques,['plural']
ptérobranche,
ptérobranches,['plural']
ptérygoïde,
ptérygoïdes,['plural']
ptérygoïdien,
ptérygoïdienne,['feminine']
ptérygoïdiennes,"['feminine', 'plural']"
ptérygoïdiens,"['masculine', 'plural']"
puant,
puante,['feminine']
puantes,"['feminine', 'plural']"
puants,"['masculine', 'plural']"
pubertaire,
pubertaires,['plural']
pubescent,
pubescente,['feminine']
pubescentes,"['feminine', 'plural']"
pubescents,"['masculine', 'plural']"
pubien,
pubienne,['feminine']
pubiennes,"['feminine', 'plural']"
pubiens,"['masculine', 'plural']"
publiable,
publiables,['plural']
public,
publicitaire,
publicitaires,['plural']
publics,"['masculine', 'plural']"
publique,['feminine']
publiques,"['feminine', 'plural']"
pubère,
pubères,['plural']
puccinien,
puccinienne,['feminine']
pucciniennes,"['feminine', 'plural']"
pucciniens,"['masculine', 'plural']"
puceau,
puceaux,"['masculine', 'plural']"
pucelle,['feminine']
pucelles,"['feminine', 'plural']"
pudibond,
pudibonde,['feminine']
pudibondes,"['feminine', 'plural']"
pudibonds,"['masculine', 'plural']"
pudique,
pudiques,['plural']
pueblo,
puerpéral,
puerpérale,['feminine']
puerpérales,"['feminine', 'plural']"
puerpéraux,"['masculine', 'plural']"
pugilistique,
pugilistiques,['plural']
pugnace,
pugnaces,['plural']
puiné,['alternative']
puinée,['feminine']
puinées,"['feminine', 'plural']"
puinés,"['masculine', 'plural']"
puissant,
puissante,['feminine']
puissantes,"['feminine', 'plural']"
puissants,"['masculine', 'plural']"
pulmonaire,
pulmonaires,['plural']
pulmonique,['feminine']
pulmoniques,"['feminine', 'plural']"
pulmoniques,"['masculine', 'plural']"
pulmoné,
pulmonée,['feminine']
pulmonées,"['feminine', 'plural']"
pulmonés,"['masculine', 'plural']"
pulpaire,
pulpaires,['plural']
pulpeuse,['feminine']
pulpeuses,"['feminine', 'plural']"
pulpeux,"['masculine', 'plural']"
pulsatif,
pulsatifs,"['masculine', 'plural']"
pulsatile,
pulsatiles,['plural']
pulsative,['feminine']
pulsatives,"['feminine', 'plural']"
pulsionnel,
pulsionnelle,['feminine']
pulsionnelles,"['feminine', 'plural']"
pulsionnels,"['masculine', 'plural']"
pultacé,
pultacée,['feminine']
pultacées,"['feminine', 'plural']"
pultacés,"['masculine', 'plural']"
pulvérisable,
pulvérisables,['plural']
pulvérisateur,
pulvérisateurs,"['masculine', 'plural']"
pulvérisatrice,['feminine']
pulvérisatrices,"['feminine', 'plural']"
pulvérisé,
pulvérisée,['feminine']
pulvérisées,"['feminine', 'plural']"
pulvérisés,"['masculine', 'plural']"
pulvérulent,
pulvérulente,['feminine']
pulvérulentes,"['feminine', 'plural']"
pulvérulents,"['masculine', 'plural']"
punais,"['masculine', 'plural']"
punaise,['feminine']
punaises,"['feminine', 'plural']"
punctiforme,
punctiformes,['plural']
punicique,
puniciques,['plural']
punique,
puniques,['plural']
punissable,
punissables,['plural']
punisseur,
punisseurs,"['masculine', 'plural']"
punisseuse,['feminine']
punisseuses,"['feminine', 'plural']"
punitif,
punitifs,"['masculine', 'plural']"
punitive,['feminine']
punitives,"['feminine', 'plural']"
punk,
punke,['feminine']
punkes,"['feminine', 'plural']"
punks,"['masculine', 'plural']"
pupillaire,
pupillaires,['plural']
pupipare,
pupipares,['plural']
pur,
pur beurre,
pur et dur,
pur et simple,
pur jus,
pur laine,
pur sang,['alternative']
pur sucre,
pur-sang,
pur-sangs,['plural']
pure,['feminine']
pure et dure,['feminine']
pure et simple,['feminine']
pure laine,
pures,"['feminine', 'plural']"
pures et dures,"['feminine', 'plural']"
pures et simples,"['feminine', 'plural']"
purgatif,
purgatifs,"['masculine', 'plural']"
purgative,['feminine']
purgatives,"['feminine', 'plural']"
purificateur,
purificateurs,"['masculine', 'plural']"
purificatoire,
purificatoires,['plural']
purificatrice,['feminine']
purificatrices,"['feminine', 'plural']"
purifié,
purifiée,['feminine']
purifiées,"['feminine', 'plural']"
purifiés,"['masculine', 'plural']"
purique,
puriques,['plural']
puritain,
puritaine,['feminine']
puritaines,"['feminine', 'plural']"
puritains,"['masculine', 'plural']"
purpurin,
purpurine,['feminine']
purpurines,"['feminine', 'plural']"
purpurins,"['masculine', 'plural']"
purpurique,
purpuriques,['plural']
purs,"['masculine', 'plural']"
purs et durs,"['masculine', 'plural']"
purs et simples,"['masculine', 'plural']"
purs sangs,['plural']
pursang,['alternative']
pursangs,['plural']
purulent,
purulente,['feminine']
purulentes,"['feminine', 'plural']"
purulents,"['masculine', 'plural']"
pusillanime,
pusillanimes,['plural']
putaclic,
putaclique,['alternative']
putain de,
putains de,['plural']
putassier,
putassiers,"['masculine', 'plural']"
putassière,['feminine']
putassières,"['feminine', 'plural']"
putatif,
putatifs,"['masculine', 'plural']"
putative,['feminine']
putatives,"['feminine', 'plural']"
putrescent,
putrescente,['feminine']
putrescentes,"['feminine', 'plural']"
putrescents,"['masculine', 'plural']"
putrescible,
putrescibles,['plural']
putride,
putrides,['plural']
putréfait,
putréfaite,['feminine']
putréfaites,"['feminine', 'plural']"
putréfaits,"['masculine', 'plural']"
putréfiable,
putréfiables,['plural']
putréfié,
putréfiée,['feminine']
putréfiées,"['feminine', 'plural']"
putréfiés,"['masculine', 'plural']"
puéril,
puérile,['feminine']
puériles,"['feminine', 'plural']"
puérils,"['masculine', 'plural']"
puîné,
puînée,['feminine']
puînées,"['feminine', 'plural']"
puînés,"['masculine', 'plural']"
pycnonucléaire,
pycnonucléaires,['plural']
pyique,
pyiques,['plural']
pylorique,
pyloriques,['plural']
pyocyanique,
pyocyaniques,['plural']
pyogène,
pyogènes,['plural']
pyramidal,
pyramidale,['feminine']
pyramidales,"['feminine', 'plural']"
pyramidaux,"['masculine', 'plural']"
pyramidé,
pyramidée,['feminine']
pyramidées,"['feminine', 'plural']"
pyramidés,"['masculine', 'plural']"
pyranique,
pyraniques,['plural']
pyrgoïdal,
pyrgoïdale,['feminine']
pyrgoïdales,"['feminine', 'plural']"
pyrgoïdaux,"['masculine', 'plural']"
pyrhéliométrique,
pyrhéliométriques,['plural']
pyriforme,['alternative']
pyriformes,['plural']
pyrimidique,
pyrimidiques,['plural']
pyroacétique,
pyroacétiques,['plural']
pyroclastique,
pyroclastiques,['plural']
pyrogallique,
pyrogalliques,['plural']
pyroglutamique,
pyroglutamiques,['plural']
pyrognostique,
pyrognostiques,['plural']
pyrogène,
pyrogènes,['plural']
pyroligneuse,['feminine']
pyroligneuses,"['feminine', 'plural']"
pyroligneux,"['masculine', 'plural']"
pyrolytique,
pyrolytiques,['plural']
pyrolâtre,
pyrolâtres,['plural']
pyromantique,
pyromantiques,['plural']
pyrométallurgique,
pyrométallurgiques,['plural']
pyrométrique,
pyrométriques,['plural']
pyrophorique,
pyrophoriques,['plural']
pyrophosphorique,
pyrophosphoriques,['plural']
pyrotartrique,
pyrotartriques,['plural']
pyrotechnique,
pyrotechniques,['plural']
pyrotique,
pyrotiques,['plural']
pyroxylique,
pyroxyliques,['plural']
pyroélectrique,
pyroélectriques,['plural']
pyrrhique,
pyrrhiques,['plural']
pyrrhonien,
pyrrhonienne,['feminine']
pyrrhoniennes,"['feminine', 'plural']"
pyrrhoniens,"['masculine', 'plural']"
pyrrolique,
pyrroliques,['plural']
pyruvique,
pyruviques,['plural']
pyrénéen,
pyrénéenne,['feminine']
pyrénéennes,"['feminine', 'plural']"
pyrénéens,"['masculine', 'plural']"
pythagoricien,
pythagoricienne,['feminine']
pythagoriciennes,"['feminine', 'plural']"
pythagoriciens,"['masculine', 'plural']"
pythagorique,
pythagoriques,['plural']
pythien,
pythienne,['feminine']
pythiennes,"['feminine', 'plural']"
pythiens,"['masculine', 'plural']"
pyélique,
pyéliques,['plural']
pyélocaliciel,
pyélocalicielle,['feminine']
pyélocalicielles,"['feminine', 'plural']"
pyélocaliciels,"['masculine', 'plural']"
pâle,
pâles,['plural']
pâlot,
pâlots,"['masculine', 'plural']"
pâlotte,['feminine']
pâlottes,"['feminine', 'plural']"
pâteuse,['feminine']
pâteuses,"['feminine', 'plural']"
pâteux,"['masculine', 'plural']"
pâtissier,
pâtissiers,"['masculine', 'plural']"
pâtissière,['feminine']
pâtissières,"['feminine', 'plural']"
pâturable,
pâturables,['plural']
pædagogique,
pædagogiques,['plural']
pècheresse,['feminine']
pècheresse,['alternative']
pècheresses,"['feminine', 'plural']"
pète-burnes,
pète-couilles,
pète-sec,
pécheresse,['feminine']
pécheresse,['alternative']
pécheresses,"['feminine', 'plural']"
pécheur,
pécheurs,"['masculine', 'plural']"
pécuniaire,
pécuniaires,['plural']
pécunier,['alternative']
pédagogique,
pédagogiques,['plural']
pédal,
pédale,['feminine']
pédales,"['feminine', 'plural']"
pédalé,
pédalée,['feminine']
pédalées,"['feminine', 'plural']"
pédalés,"['masculine', 'plural']"
pédant,
pédante,['feminine']
pédantes,"['feminine', 'plural']"
pédantesque,
pédantesques,['plural']
pédants,"['masculine', 'plural']"
pédaté,
pédatée,['feminine']
pédatées,"['feminine', 'plural']"
pédatés,"['masculine', 'plural']"
pédaux,"['masculine', 'plural']"
pédestre,
pédestres,['plural']
pédiatrique,
pédiatriques,['plural']
pédiculaire,
pédiculaires,['plural']
pédiculé,
pédiculée,['feminine']
pédiculées,"['feminine', 'plural']"
pédiculés,"['masculine', 'plural']"
pédieuse,['feminine']
pédieuses,"['feminine', 'plural']"
pédieux,"['masculine', 'plural']"
pédimane,
pédimanes,['plural']
pédogéochimique,
pédogéochimiques,['plural']
pédogéologique,
pédogéologiques,['plural']
pédologique,
pédologiques,['plural']
pédonculaire,
pédonculaires,['plural']
pédonculé,
pédonculée,['feminine']
pédonculées,"['feminine', 'plural']"
pédonculés,"['masculine', 'plural']"
pédophile,
pédophiles,['plural']
pédé,
pédé comme un phoque,
pédée,['feminine']
pédées,"['feminine', 'plural']"
pédérastique,
pédérastiques,['plural']
pédés,"['masculine', 'plural']"
pédés commes des phoques,"['masculine', 'plural']"
péjoratif,
péjoratifs,"['masculine', 'plural']"
péjorative,['feminine']
péjoratives,"['feminine', 'plural']"
pékinois,"['masculine', 'plural']"
pékinoise,['feminine']
pékinoises,"['feminine', 'plural']"
pélagien,
pélagienne,['feminine']
pélagiennes,"['feminine', 'plural']"
pélagiens,"['masculine', 'plural']"
pélagique,
pélagiques,['plural']
pélargonique,
pélargoniques,['plural']
pélasgien,
pélasgienne,['feminine']
pélasgiennes,"['feminine', 'plural']"
pélasgiens,"['masculine', 'plural']"
pélasgique,
pélasgiques,['plural']
péloponnésien,
péloponnésienne,['feminine']
péloponnésiennes,"['feminine', 'plural']"
péloponnésiens,"['masculine', 'plural']"
pélusiaque,
pélusiaques,['plural']
pélécaniforme,
pélécaniformes,['plural']
péléen,
péléenne,['feminine']
péléennes,"['feminine', 'plural']"
péléens,"['masculine', 'plural']"
pénal,
pénale,['feminine']
pénales,"['feminine', 'plural']"
pénalisant,
pénalisante,['feminine']
pénalisantes,"['feminine', 'plural']"
pénalisants,"['masculine', 'plural']"
pénard,['alternative']
pénarde,['feminine']
pénardes,"['feminine', 'plural']"
pénards,"['masculine', 'plural']"
pénaux,"['masculine', 'plural']"
pénible,
pénibles,['plural']
pénicillé,
pénicillée,['feminine']
pénicillées,"['feminine', 'plural']"
pénicillés,"['masculine', 'plural']"
pénien,
pénienne,['feminine']
péniennes,"['feminine', 'plural']"
péniens,"['masculine', 'plural']"
péninsulaire,
péninsulaires,['plural']
pénitent,
pénitente,['feminine']
pénitentes,"['feminine', 'plural']"
pénitentiaire,
pénitentiaires,['plural']
pénitentiel,
pénitentielle,['feminine']
pénitentielles,"['feminine', 'plural']"
pénitentiels,"['masculine', 'plural']"
pénitents,"['masculine', 'plural']"
pénultième,
pénultièmes,['plural']
pénétrable,
pénétrables,['plural']
pénétrant,
pénétrante,['feminine']
pénétrantes,"['feminine', 'plural']"
pénétrants,"['masculine', 'plural']"
pénétratif,
pénétratifs,"['masculine', 'plural']"
pénétrative,['feminine']
pénétratives,"['feminine', 'plural']"
pépère,
pépères,['plural']
péquiste,
péquistes,['plural']
péremptoire,
péremptoires,['plural']
pérenne,
pérennes,['plural']
périanal,
périanale,['feminine']
périanales,"['feminine', 'plural']"
périanaux,"['masculine', 'plural']"
péricardique,
péricardiques,['plural']
péricarpien,
péricarpienne,['feminine']
péricarpiennes,"['feminine', 'plural']"
péricarpiens,"['masculine', 'plural']"
périculeuse,['feminine']
périculeuses,"['feminine', 'plural']"
périculeux,"['masculine', 'plural']"
péricyclique,
péricycliques,['plural']
péridural,
péridurale,['feminine']
péridurales,"['feminine', 'plural']"
périduraux,"['masculine', 'plural']"
périglaciaire,
périglaciaires,['plural']
périgourdin,
périgourdine,['feminine']
périgourdines,"['feminine', 'plural']"
périgourdins,"['masculine', 'plural']"
périlleuse,['feminine']
périlleuses,"['feminine', 'plural']"
périlleux,"['masculine', 'plural']"
périmé,
périmée,['feminine']
périmées,"['feminine', 'plural']"
périmés,"['masculine', 'plural']"
périnatal,
périnatale,['feminine']
périnatales,"['feminine', 'plural']"
périnataux,"['masculine', 'plural']"
périnéal,
périnéale,['feminine']
périnéales,"['feminine', 'plural']"
périnéaux,"['masculine', 'plural']"
périodique,
périodiques,['plural']
périovulaire,
périovulaires,['plural']
péripatéticien,
péripatéticienne,['feminine']
péripatéticiennes,"['feminine', 'plural']"
péripatéticiens,"['masculine', 'plural']"
péripatétique,
péripatétiques,['plural']
périphrastique,
périphrastiques,['plural']
périphérique,
périphériques,['plural']
péripolaire,
péripolaires,['plural']
périptère,
périptères,['plural']
périscolaire,
périscolaires,['plural']
périscopique,
périscopiques,['plural']
périspomène,
périspomènes,['plural']
périssable,
périssables,['plural']
péristaltique,
péristaltiques,['plural']
péritectique,
péritectiques,['plural']
péritonéal,
péritonéale,['feminine']
péritonéales,"['feminine', 'plural']"
péritonéaux,"['masculine', 'plural']"
péritrachéen,
péritrachéenne,['feminine']
péritrachéennes,"['feminine', 'plural']"
péritrachéens,"['masculine', 'plural']"
périurbain,
périurbaine,['feminine']
périurbaines,"['feminine', 'plural']"
périurbains,"['masculine', 'plural']"
périvasculaire,
périvasculaires,['plural']
périveineuse,['feminine']
périveineuses,"['feminine', 'plural']"
périveineux,"['masculine', 'plural']"
périventriculaire,
périventriculaires,['plural']
périvitellin,
périvitelline,['feminine']
périvitellines,"['feminine', 'plural']"
périvitellins,"['masculine', 'plural']"
périèque,
périèques,['plural']
péronier,
péroniers,"['masculine', 'plural']"
péroniste,
péronière,['feminine']
péronières,"['feminine', 'plural']"
péruginesque,
péruginesques,['plural']
péruvien,
péruvienne,['feminine']
péruviennes,"['feminine', 'plural']"
péruviens,"['masculine', 'plural']"
pérégrin,
pérégrine,['feminine']
pérégrines,"['feminine', 'plural']"
pérégrins,"['masculine', 'plural']"
pétainiste,
pétainistes,['plural']
pétaloïde,
pétaloïdes,['plural']
pétaradant,
pétaradante,['feminine']
pétaradantes,"['feminine', 'plural']"
pétaradants,"['masculine', 'plural']"
péteuse,['feminine']
péteuses,"['feminine', 'plural']"
péteux,"['masculine', 'plural']"
pétillant,
pétillante,['feminine']
pétillantes,"['feminine', 'plural']"
pétillants,"['masculine', 'plural']"
pétochard,
pétocharde,['feminine']
pétochardes,"['feminine', 'plural']"
pétochards,"['masculine', 'plural']"
pétreuse,['feminine']
pétreuses,"['feminine', 'plural']"
pétreux,"['masculine', 'plural']"
pétri,
pétrie,['feminine']
pétries,"['feminine', 'plural']"
pétris,"['masculine', 'plural']"
pétrochimique,
pétrochimiques,['plural']
pétrocorien,
pétrocorienne,['feminine']
pétrocoriennes,"['feminine', 'plural']"
pétrocoriens,"['masculine', 'plural']"
pétrographique,
pétrographiques,['plural']
pétrogène,
pétrogènes,['plural']
pétrolier,
pétroliers,"['masculine', 'plural']"
pétrolifère,
pétrolifères,['plural']
pétrolière,['feminine']
pétrolières,"['feminine', 'plural']"
pétrolochimique,
pétrolochimiques,['plural']
pétrologique,
pétrologiques,['plural']
pétrosélinique,
pétroséliniques,['plural']
pétulant,
pétulante,['feminine']
pétulantes,"['feminine', 'plural']"
pétulants,"['masculine', 'plural']"
pété,
pété de thunes,
pétéchial,
pétéchiale,['feminine']
pétéchiales,"['feminine', 'plural']"
pétéchiaux,"['masculine', 'plural']"
pétée,['feminine']
pétée de thunes,['feminine']
pétées,"['feminine', 'plural']"
pétées de thunes,"['feminine', 'plural']"
pétés,"['masculine', 'plural']"
pétés de thunes,"['masculine', 'plural']"
pœnal,
pœnale,['feminine']
pœnales,"['feminine', 'plural']"
pœnaux,"['masculine', 'plural']"
p’tit,['canonical']
p’tite,['feminine']
p’tite,['canonical']
p’tites,"['feminine', 'plural']"
p’tites,"['canonical', 'feminine', 'plural']"
p’tits,"['masculine', 'plural']"
p’tits,"['canonical', 'masculine', 'plural']"
qatari,
qatarie,['feminine']
qatarien,
qatarienne,['feminine']
qatariennes,"['feminine', 'plural']"
qatariens,"['masculine', 'plural']"
qataries,"['feminine', 'plural']"
qataris,"['masculine', 'plural']"
quadragénaire,
quadragénaires,['plural']
quadragésimal,
quadragésimale,['feminine']
quadragésimales,"['feminine', 'plural']"
quadragésimaux,"['masculine', 'plural']"
quadrangulaire,
quadrangulaires,['plural']
quadratique,
quadratiques,['plural']
quadribasique,
quadribasiques,['plural']
quadricyclique,
quadricycliques,['plural']
quadridimensionnel,
quadridimensionnelle,['feminine']
quadridimensionnelles,"['feminine', 'plural']"
quadridimensionnels,"['masculine', 'plural']"
quadriennal,
quadriennale,['feminine']
quadriennales,"['feminine', 'plural']"
quadriennaux,"['masculine', 'plural']"
quadrifide,
quadrifides,['plural']
quadrijumeau,
quadrijumeaux,"['masculine', 'plural']"
quadrijumelle,['feminine']
quadrijumelles,"['feminine', 'plural']"
quadrilatéral,
quadrilatérale,['feminine']
quadrilatérales,"['feminine', 'plural']"
quadrilatéraux,"['masculine', 'plural']"
quadrilingue,
quadrilingues,['plural']
quadrimoteur,
quadrimoteurs,"['masculine', 'plural']"
quadrimotrice,['feminine']
quadrimotrices,"['feminine', 'plural']"
quadripartite,
quadripartites,['plural']
quadripolaire,
quadripolaires,['plural']
quadrique,
quadriques,['plural']
quadriréacteur,
quadriréacteurs,['plural']
quadrisyllabique,
quadrisyllabiques,['plural']
quadritube,
quadritubes,['plural']
quadrivalent,
quadrivalente,['feminine']
quadrivalentes,"['feminine', 'plural']"
quadrivalents,"['masculine', 'plural']"
quadrumane,
quadrumanes,['plural']
quadruple,
quadruples,['plural']
quadrupolaire,
quadrupolaires,['plural']
quadrupède,
quadrupèdes,['plural']
qualifiable,
qualifiables,['plural']
qualificatif,
qualificatifs,"['masculine', 'plural']"
qualificative,['feminine']
qualificatives,"['feminine', 'plural']"
qualitatif,
qualitatifs,"['masculine', 'plural']"
qualitative,['feminine']
qualitatives,"['feminine', 'plural']"
quantifiable,
quantifiables,['plural']
quantifié,
quantifiée,['feminine']
quantifiées,"['feminine', 'plural']"
quantifiés,"['masculine', 'plural']"
quantique,
quantiques,['plural']
quantitatif,
quantitatifs,"['masculine', 'plural']"
quantitative,['feminine']
quantitatives,"['feminine', 'plural']"
quantième,
quantièmes,['plural']
quarante et unième,
quarante et unièmes,['plural']
quarante-cinquième,
quarante-cinquièmes,['plural']
quarante-deuxième,
quarante-deuxièmes,['plural']
quarante-et-unième,['alternative']
quarante-et-unièmes,['plural']
quarante-huitième,
quarante-huitièmes,['plural']
quarante-neuvième,
quarante-neuvièmes,['plural']
quarante-quatrième,
quarante-quatrièmes,['plural']
quarante-septième,
quarante-septièmes,['plural']
quarante-sixième,
quarante-sixièmes,['plural']
quarante-troisième,
quarante-troisièmes,['plural']
quarantenaire,
quarantenaires,['plural']
quarantième,
quarantièmes,['plural']
quarkonique,
quarkoniques,['plural']
quarrable,
quarrables,['plural']
quarré,
quarrée,['feminine']
quarrées,"['feminine', 'plural']"
quarrés,"['masculine', 'plural']"
quart,
quarte,['feminine']
quartes,"['feminine', 'plural']"
quarts,"['masculine', 'plural']"
quartzifère,
quartzifères,['plural']
quaternaire,
quaternaires,['plural']
quaterné,
quaternée,['feminine']
quaternées,"['feminine', 'plural']"
quaternés,"['masculine', 'plural']"
quatorzième,
quatorzièmes,['plural']
quatre-vingt-cinquième,
quatre-vingt-cinquièmes,['plural']
quatre-vingt-deuxième,
quatre-vingt-deuxièmes,['plural']
quatre-vingt-dix-huitième,
quatre-vingt-dix-huitièmes,['plural']
quatre-vingt-dix-neuvième,
quatre-vingt-dix-neuvièmes,['plural']
quatre-vingt-dix-septième,
quatre-vingt-dix-septièmes,['plural']
quatre-vingt-dixième,
quatre-vingt-dixièmes,['plural']
quatre-vingt-douzième,
quatre-vingt-douzièmes,['plural']
quatre-vingt-huitième,
quatre-vingt-huitièmes,['plural']
quatre-vingt-neuvième,
quatre-vingt-neuvièmes,['plural']
quatre-vingt-onzième,
quatre-vingt-onzièmes,['plural']
quatre-vingt-quatorzième,
quatre-vingt-quatorzièmes,['plural']
quatre-vingt-quatrième,
quatre-vingt-quatrièmes,['plural']
quatre-vingt-quinzième,
quatre-vingt-quinzièmes,['plural']
quatre-vingt-seizième,
quatre-vingt-seizièmes,['plural']
quatre-vingt-septième,
quatre-vingt-septièmes,['plural']
quatre-vingt-sixième,
quatre-vingt-sixièmes,['plural']
quatre-vingt-treizième,
quatre-vingt-treizièmes,['plural']
quatre-vingt-troisième,
quatre-vingt-troisièmes,['plural']
quatre-vingt-unième,
quatre-vingt-unièmes,['plural']
quatre-vingtième,
quatre-vingtièmes,['plural']
quatres,
quatrevingt,
quatriesme,
quatriesmes,['plural']
quatrième,
quatrièmes,['plural']
queer,
quelconque,
quelconques,['plural']
quelle,
quelles,
quelques,
quels,
querelleur,
querelleurs,"['masculine', 'plural']"
querelleuse,['feminine']
querelleuses,"['feminine', 'plural']"
questionnable,
questionnables,['plural']
quiberonnais,"['masculine', 'plural']"
quiberonnaise,['feminine']
quiberonnaises,"['feminine', 'plural']"
quichottesque,
quichottesques,['plural']
quiet,
quiets,"['masculine', 'plural']"
quimpérois,"['masculine', 'plural']"
quimpéroise,['feminine']
quimpéroises,"['feminine', 'plural']"
quinaire,
quinaires,['plural']
quinique,
quiniques,['plural']
quinoïde,
quinoïdes,['plural']
quinquagénaire,
quinquagénaires,['plural']
quinquennal,
quinquennale,['feminine']
quinquennales,"['feminine', 'plural']"
quinquennaux,"['masculine', 'plural']"
quinquénaire,
quinquénaires,['plural']
quint,
quinte,['feminine']
quintes,"['feminine', 'plural']"
quintessentiel,
quintessentielle,['feminine']
quintessentielles,"['feminine', 'plural']"
quintessentiels,"['masculine', 'plural']"
quinteuse,['feminine']
quinteuses,"['feminine', 'plural']"
quinteux,"['masculine', 'plural']"
quints,"['masculine', 'plural']"
quintuple,
quintuples,['plural']
quinzième,
quinzièmes,['plural']
quinzomadaire,
quinzomadaires,['plural']
quittançable,
quittançables,['plural']
quitte,
quittes,['plural']
quiède,['alternative']
quiète,['feminine']
quiètes,"['feminine', 'plural']"
quiétiste,
quiétistes,['plural']
quoicoubaka,
quoicoubakas,['plural']
quotidien,
quotidienne,['feminine']
quotidiennes,"['feminine', 'plural']"
quotidiens,"['masculine', 'plural']"
quotientiel,
quotientielle,['feminine']
quotientielles,"['feminine', 'plural']"
quotientiels,"['masculine', 'plural']"
quède,['alternative']
qué,
québecois,['alternative']
québecois,"['masculine', 'plural']"
québecoise,['feminine']
québecoises,"['feminine', 'plural']"
québécois,"['masculine', 'plural']"
québécoise,['feminine']
québécoises,"['feminine', 'plural']"
quétaine,
quétaines,['plural']
rabaissant,
rabaissante,['feminine']
rabaissantes,"['feminine', 'plural']"
rabaissants,"['masculine', 'plural']"
rabattable,
rabattables,['plural']
rabattu,
rabattue,['feminine']
rabattues,"['feminine', 'plural']"
rabattus,"['masculine', 'plural']"
rabbinique,
rabbiniques,['plural']
rabelaisien,
rabelaisienne,['feminine']
rabelaisiennes,"['feminine', 'plural']"
rabelaisiens,"['masculine', 'plural']"
rabique,
rabiques,['plural']
raboteuse,['feminine']
raboteuses,"['feminine', 'plural']"
raboteux,"['masculine', 'plural']"
rabougri,
rabougrie,['feminine']
rabougries,"['feminine', 'plural']"
rabougris,"['masculine', 'plural']"
raccordable,
raccordables,['plural']
raccordé,
raccordée,['feminine']
raccordées,"['feminine', 'plural']"
raccordés,"['masculine', 'plural']"
rachidien,
rachidienne,['feminine']
rachidiennes,"['feminine', 'plural']"
rachidiens,"['masculine', 'plural']"
rachitique,
rachitiques,['plural']
rachmaninovien,
rachmaninovienne,['feminine']
rachmaninoviennes,"['feminine', 'plural']"
rachmaninoviens,"['masculine', 'plural']"
racial,
raciale,['feminine']
raciales,"['feminine', 'plural']"
racialiste,
racialistes,['plural']
raciaux,"['masculine', 'plural']"
racinaire,
racinaires,['plural']
racinien,
racinienne,['feminine']
raciniennes,"['feminine', 'plural']"
raciniens,"['masculine', 'plural']"
raciste,
racistes,['plural']
racisé,
racisée,['feminine']
racisées,"['feminine', 'plural']"
racisés,"['masculine', 'plural']"
racoleur,
racoleurs,"['masculine', 'plural']"
racoleuse,['feminine']
racoleuses,"['feminine', 'plural']"
racontable,
racontables,['plural']
racé,
racée,['feminine']
racées,"['feminine', 'plural']"
racémique,
racémiques,['plural']
racés,"['masculine', 'plural']"
radhanite,
radhanites,['plural']
radiaire,
radiaires,['plural']
radial,
radiale,['feminine']
radiales,"['feminine', 'plural']"
radiatif,
radiatifs,"['masculine', 'plural']"
radiative,['feminine']
radiatives,"['feminine', 'plural']"
radiaux,"['masculine', 'plural']"
radical,
radicalaire,
radicalaires,['plural']
radicale,['feminine']
radicales,"['feminine', 'plural']"
radicalisé,
radicalisée,['feminine']
radicalisées,"['feminine', 'plural']"
radicalisés,"['masculine', 'plural']"
radicaux,"['masculine', 'plural']"
radiculaire,
radiculaires,['plural']
radiescent,
radiescente,['feminine']
radiescentes,"['feminine', 'plural']"
radiescents,"['masculine', 'plural']"
radieuse,['feminine']
radieuses,"['feminine', 'plural']"
radieux,"['masculine', 'plural']"
radifère,
radifères,['plural']
radin,
radine,['feminine']
radines,"['feminine', 'plural']"
radins,"['masculine', 'plural']"
radioactif,
radioactifs,"['masculine', 'plural']"
radioactive,['feminine']
radioactives,"['feminine', 'plural']"
radioastronomique,
radioastronomiques,['plural']
radiocarbone,
radiocarbones,['plural']
radiochimique,
radiochimiques,['plural']
radiochronologique,
radiochronologiques,['plural']
radioconcentrique,
radioconcentriques,['plural']
radiogoniométrique,
radiogoniométriques,['plural']
radiographique,
radiographiques,['plural']
radiogène,
radiogènes,['plural']
radiogénique,
radiogéniques,['plural']
radiologique,
radiologiques,['plural']
radiométrique,
radiométriques,['plural']
radiopharmaceutique,
radiopharmaceutiques,['plural']
radiophile,
radiophiles,['plural']
radiophonique,
radiophoniques,['plural']
radiorésistant,
radiorésistante,['feminine']
radiorésistantes,"['feminine', 'plural']"
radiorésistants,"['masculine', 'plural']"
radioscopique,
radioscopiques,['plural']
radiosensible,
radiosensibles,['plural']
radiothérapeutique,
radiothérapeutiques,['plural']
radiothérapique,
radiothérapiques,['plural']
radiotoxicologique,
radiotoxicologiques,['plural']
radiotoxique,
radiotoxiques,['plural']
radiotélégraphique,
radiotélégraphiques,['plural']
radiotéléphonique,
radiotéléphoniques,['plural']
radiotélévisé,
radiotélévisée,['feminine']
radiotélévisées,"['feminine', 'plural']"
radiotélévisés,"['masculine', 'plural']"
radioécologique,
